Employee_ID,Work_Arrangement,Department,Job_Level,Years_Experience,Company_Size,Region,Meeting_Hours_Weekly,Commute_Minutes_Daily,Focus_Hours_Daily,Communication_Tool,Project_Tool,Focus_Score,Collaboration_Score,Innovation_Score,Work_Life_Balance_Score,Burnout_Risk_Percent,Satisfaction_Score,Tasks_Completed_Weekly,Response_Time_Hours,Survey_Date
07b5eb3c,Hybrid,Product,Junior,0,Medium (200-1000),Americas,11.4,20,5.1,Zoom,Trello,7.0,7.2,7.8,10.0,0,10.0,35,3.6,2025-09-01
e6e4093d,Office,HR,Senior,9,Small (50-200),Europe,8.9,27,5.7,Discord,Notion,7.1,8.3,7.9,3.9,44,5.7,29,2.3,2025-08-08
1cc59e7c,Hybrid,Design,Mid,4,Startup (<50),Middle East/Africa,5.6,37,6.3,Zoom,Jira,4.6,9.0,7.4,6.7,19,8.3,31,4.0,2025-11-15
693d1c3d,Hybrid,Marketing,Mid,3,Small (50-200),Americas,7.5,21,6.5,Microsoft Teams,Trello,6.6,6.6,5.3,7.0,29,6.4,27,5.6,2025-11-05
47ff0f33,Hybrid,Product,Lead,8,Startup (<50),Americas,8.5,33,6.3,Microsoft Teams,Monday.com,8.7,10.0,10.0,7.8,8,7.9,29,4.0,2026-01-24
5a71e991,Remote,Marketing,Senior,7,Startup (<50),Americas,4.1,0,8.0,Discord,Asana,9.0,2.7,8.3,9.0,22,7.0,33,3.5,2025-09-10
b4f80c6f,Office,Marketing,VP,18,Enterprise (5000+),Asia-Pacific,14.1,87,5.5,Google Meet,Notion,5.7,7.9,9.1,5.9,37,5.6,22,3.2,2025-12-12
99f3e890,Hybrid,Sales,Mid,2,Medium (200-1000),Europe,7.4,21,6.5,Discord,Jira,5.6,8.9,8.5,9.5,16,8.6,26,5.0,2026-01-29
6ab7a34f,Hybrid,HR,Lead,11,Enterprise (5000+),Europe,11.0,29,6.8,Discord,Monday.com,4.8,6.8,5.7,10.0,3,10.0,24,1.3,2025-11-02
823ecbf0,Hybrid,Finance,Senior,8,Medium (200-1000),Asia-Pacific,6.1,15,6.8,Discord,Jira,4.0,8.6,9.0,8.0,0,7.6,22,3.0,2025-10-04
cc44db1a,Hybrid,Design,Mid,3,Medium (200-1000),Asia-Pacific,11.0,44,5.7,Microsoft Teams,Notion,5.7,10.0,4.9,8.4,19,5.3,34,4.1,2025-09-15
80c958bf,Remote,Customer Support,Manager,11,Large (1000-5000),Americas,5.5,0,8.0,Google Meet,Monday.com,7.7,4.0,6.5,9.6,1,8.1,35,4.5,2025-08-01
c94e5bc5,Hybrid,Marketing,Lead,11,Large (1000-5000),Americas,5.2,22,7.2,Slack,Trello,7.6,8.2,2.5,6.7,21,8.0,36,6.3,2025-08-03
e807eb38,Office,Finance,Junior,0,Enterprise (5000+),Americas,9.4,61,5.7,Slack,Monday.com,5.8,7.4,7.8,3.8,50,5.0,35,0.8,2025-12-09
75e63910,Remote,Sales,Mid,4,Medium (200-1000),Americas,3.1,0,8.0,Google Meet,Trello,9.8,8.2,5.4,3.2,42,5.1,40,4.5,2025-08-18
e8fc9ccb,Remote,HR,Lead,9,Small (50-200),Europe,7.9,0,8.0,Zoom,Linear,8.8,6.9,9.9,6.9,35,8.0,26,3.4,2026-01-24
2965b074,Remote,HR,Director,12,Medium (200-1000),Americas,4.4,0,8.0,Zoom,Monday.com,10.0,5.1,7.2,7.4,16,8.0,36,4.8,2025-08-22
a5f34826,Office,Engineering,Junior,1,Startup (<50),Europe,8.4,64,5.9,Microsoft Teams,Asana,5.5,3.0,8.0,6.9,33,5.6,26,4.0,2026-01-10
7b3e1cf1,Remote,HR,Senior,9,Large (1000-5000),Americas,6.5,0,8.0,Google Meet,Trello,5.5,5.4,4.3,8.7,32,6.8,29,5.6,2025-11-20
525200a9,Hybrid,Product,Senior,5,Large (1000-5000),Americas,6.5,35,6.2,Slack,Monday.com,8.8,4.8,7.1,9.6,0,9.0,31,4.0,2025-12-08
16d11e57,Office,Finance,Mid,2,Small (50-200),Americas,8.4,83,6.2,Microsoft Teams,Monday.com,4.2,4.4,9.5,6.5,12,6.4,37,2.1,2025-11-04
7da84184,Office,Product,Lead,6,Small (50-200),Americas,9.6,47,5.3,Zoom,Linear,6.9,5.0,8.2,4.6,32,4.7,38,3.2,2025-08-29
e3673366,Remote,Marketing,Mid,2,Enterprise (5000+),Americas,2.8,0,8.0,Microsoft Teams,Notion,7.0,4.7,7.4,6.6,19,6.6,38,8.5,2025-08-18
fbe46111,Hybrid,Finance,Senior,6,Small (50-200),Europe,4.5,42,6.7,Google Meet,Linear,8.7,6.9,7.1,9.1,30,9.5,33,3.2,2025-12-30
35c2dc88,Remote,HR,Mid,3,Medium (200-1000),Americas,4.5,0,8.0,Zoom,Asana,10.0,6.4,7.6,9.2,16,8.6,47,3.8,2025-11-08
ae800014,Hybrid,Finance,Mid,3,Large (1000-5000),Asia-Pacific,4.9,19,7.2,Microsoft Teams,Linear,6.9,5.2,5.7,7.5,21,8.4,35,6.4,2025-08-15
33464a16,Office,Marketing,Mid,3,Enterprise (5000+),Asia-Pacific,6.8,44,6.2,Google Meet,Trello,6.9,8.1,10.0,5.3,28,6.5,30,3.0,2025-12-19
2913b14f,Office,Design,Junior,1,Enterprise (5000+),Europe,9.7,45,5.2,Zoom,Asana,6.7,8.6,9.7,2.5,36,4.9,37,2.8,2025-12-19
53ef68da,Hybrid,Sales,Lead,7,Large (1000-5000),Americas,8.2,39,6.1,Zoom,Notion,8.9,10.0,6.3,9.4,10,8.3,30,3.8,2025-08-20
c3eb5a2f,Remote,Customer Support,Director,15,Small (50-200),Americas,5.4,0,7.7,Google Meet,Notion,8.0,3.0,7.2,6.9,16,7.2,39,5.0,2026-01-23
a5c8ed33,Hybrid,Finance,Mid,4,Startup (<50),Middle East/Africa,11.9,33,5.1,Discord,Notion,7.3,6.8,6.3,9.6,0,8.9,35,2.8,2025-09-19
0d02b0dc,Office,Design,Senior,8,Small (50-200),Americas,9.3,86,5.7,Discord,Notion,7.7,8.5,8.1,4.2,21,5.4,44,2.6,2025-12-04
1466803b,Hybrid,Customer Support,Senior,7,Small (50-200),Americas,9.4,33,6.6,Zoom,Jira,8.7,8.8,10.0,9.0,0,7.7,41,3.6,2025-09-14
a24cf1e4,Remote,Operations,Senior,7,Startup (<50),Europe,5.1,0,8.0,Discord,Trello,8.0,4.7,4.0,6.8,21,8.0,31,5.7,2025-10-28
5c29163d,Hybrid,Engineering,Junior,0,Startup (<50),Europe,8.8,34,6.1,Discord,Asana,4.9,7.8,7.3,8.2,19,7.3,30,5.4,2025-09-27
79d625eb,Remote,Design,Senior,4,Large (1000-5000),Americas,5.0,0,8.0,Slack,Notion,6.5,7.7,7.3,8.7,32,7.9,29,4.5,2025-09-21
c2b9b1b5,Hybrid,Design,Mid,4,Small (50-200),Europe,5.9,25,6.4,Discord,Trello,7.0,8.2,6.7,6.9,10,8.4,39,4.5,2025-10-30
1a95a218,Office,Customer Support,Director,11,Small (50-200),Americas,13.0,75,3.9,Microsoft Teams,Trello,5.3,10.0,9.0,10.0,16,8.4,24,2.5,2025-08-10
bcbf6a54,Office,Design,Mid,2,Large (1000-5000),Americas,6.9,80,6.2,Google Meet,Jira,5.2,8.9,7.2,8.9,10,7.0,32,2.6,2025-08-20
54293b89,Hybrid,Engineering,Mid,4,Large (1000-5000),Americas,7.4,27,6.9,Microsoft Teams,Notion,6.5,7.4,6.7,6.9,5,5.8,33,3.8,2026-01-05
39fb8f4e,Hybrid,Customer Support,Junior,0,Enterprise (5000+),Middle East/Africa,8.9,37,7.2,Slack,Notion,5.3,6.9,5.3,7.0,18,8.7,25,6.1,2025-09-03
1b5725b4,Hybrid,Finance,Mid,4,Medium (200-1000),Asia-Pacific,4.1,34,8.0,Slack,Jira,4.2,7.2,6.7,7.2,20,7.4,35,4.6,2026-01-17
bb0d2a4f,Hybrid,Design,Lead,11,Enterprise (5000+),Asia-Pacific,11.1,25,6.1,Zoom,Trello,9.1,6.8,8.4,7.9,10,8.8,34,4.1,2025-08-08
29b8b016,Office,Product,Lead,8,Small (50-200),Americas,6.1,21,6.5,Google Meet,Notion,5.2,8.8,7.8,4.9,26,7.3,26,1.7,2026-01-13
2e10ccce,Remote,Design,Mid,2,Medium (200-1000),Asia-Pacific,3.7,0,8.0,Zoom,Jira,6.0,6.0,3.8,8.2,34,7.6,26,7.0,2025-09-26
4978d499,Remote,Sales,Junior,0,Small (50-200),Europe,6.6,0,8.0,Zoom,Trello,5.5,5.0,5.7,9.4,24,9.2,35,5.3,2025-10-09
8796e705,Hybrid,Engineering,Mid,3,Large (1000-5000),Asia-Pacific,7.2,37,6.3,Discord,Notion,7.4,8.0,7.0,8.1,18,7.0,39,1.5,2026-01-03
023b8007,Hybrid,Finance,Junior,1,Medium (200-1000),Europe,5.7,36,7.1,Slack,Monday.com,5.2,3.9,7.7,5.1,25,6.3,28,2.6,2025-12-10
5c1ed79f,Remote,Customer Support,Mid,2,Medium (200-1000),Asia-Pacific,2.2,0,8.0,Zoom,Trello,5.4,7.1,5.9,7.5,17,7.0,29,3.4,2025-09-30
a14ea0e9,Remote,Engineering,Junior,0,Large (1000-5000),Asia-Pacific,2.4,0,8.0,Microsoft Teams,Notion,7.5,4.7,7.5,8.1,33,5.7,45,5.3,2025-10-22
f1c2cef6,Hybrid,Finance,VP,18,Medium (200-1000),Americas,6.0,27,7.8,Google Meet,Jira,5.5,8.6,8.4,9.6,0,8.3,28,3.6,2025-12-22
479c61a0,Remote,Sales,Junior,1,Medium (200-1000),Americas,3.7,0,8.0,Google Meet,Jira,7.8,6.4,6.0,8.4,16,7.5,37,4.0,2025-08-23
6b4b5140,Hybrid,HR,Mid,2,Startup (<50),Asia-Pacific,5.4,42,8.0,Discord,Trello,6.6,5.7,6.4,6.8,25,6.3,38,3.8,2025-08-19
5f957ee3,Hybrid,Design,Lead,9,Medium (200-1000),Americas,9.3,19,6.5,Zoom,Monday.com,9.2,5.1,6.5,9.1,3,8.0,26,4.9,2026-01-13
1e382858,Remote,Customer Support,Junior,0,Large (1000-5000),Asia-Pacific,5.0,0,8.0,Microsoft Teams,Asana,10.0,3.4,6.9,9.0,6,5.7,52,4.1,2025-12-26
ff53b057,Hybrid,Engineering,Mid,2,Startup (<50),Americas,7.6,29,7.2,Slack,Monday.com,7.0,4.5,6.7,7.1,34,8.5,36,4.6,2026-01-20
9bf3bded,Hybrid,Finance,Senior,5,Small (50-200),Europe,10.9,17,5.8,Google Meet,Trello,9.4,8.0,5.1,8.1,20,10.0,37,5.0,2025-08-09
c021ce95,Hybrid,Design,Senior,4,Large (1000-5000),Europe,6.7,18,7.5,Microsoft Teams,Jira,6.8,5.9,8.6,8.5,0,7.8,20,3.9,2025-08-02
f8b99d36,Hybrid,Finance,Mid,3,Enterprise (5000+),Americas,5.0,44,6.8,Microsoft Teams,Monday.com,4.3,7.2,4.8,7.2,12,7.4,25,4.3,2026-01-13
19880a80,Remote,Design,VP,21,Small (50-200),Americas,2.4,0,8.0,Slack,Notion,9.8,1.8,6.1,7.9,20,7.7,34,3.6,2025-08-27
69ab492d,Remote,Marketing,Lead,9,Medium (200-1000),Asia-Pacific,6.5,0,8.0,Discord,Jira,9.4,8.1,5.4,10.0,0,9.4,37,4.5,2025-12-07
ab910d30,Hybrid,Marketing,Senior,7,Medium (200-1000),Asia-Pacific,6.3,19,7.2,Microsoft Teams,Trello,7.8,6.9,7.2,10.0,11,9.4,27,5.2,2025-12-04
93522236,Remote,Design,Junior,0,Startup (<50),Americas,2.6,0,8.0,Slack,Notion,7.1,4.1,5.6,7.7,15,8.5,37,4.0,2025-09-03
0f010c91,Remote,Finance,Manager,6,Small (50-200),Asia-Pacific,6.9,0,8.0,Google Meet,Jira,6.7,9.3,7.8,6.1,40,6.7,28,4.6,2025-10-03
5b9f7663,Hybrid,HR,Senior,6,Large (1000-5000),Europe,6.4,43,6.0,Microsoft Teams,Jira,7.2,8.1,10.0,8.4,19,8.0,32,1.8,2025-10-09
7b727299,Hybrid,Customer Support,Senior,9,Medium (200-1000),Europe,6.6,20,6.8,Slack,Asana,7.0,6.0,6.9,6.3,28,6.8,35,3.2,2026-01-21
8c463dda,Remote,HR,Senior,7,Small (50-200),Americas,5.0,0,8.0,Zoom,Asana,5.5,8.3,4.0,9.6,13,8.3,22,6.0,2025-10-24
b9d3a8a1,Hybrid,Sales,Mid,4,Small (50-200),Asia-Pacific,4.9,40,6.8,Discord,Jira,9.1,8.9,6.7,5.8,31,7.4,35,3.8,2025-11-29
c9f6a4b2,Remote,Finance,Junior,1,Medium (200-1000),Asia-Pacific,7.8,0,7.2,Google Meet,Trello,6.2,6.8,4.0,8.9,23,6.6,33,6.6,2025-09-22
c03f4e9f,Hybrid,Marketing,Mid,2,Small (50-200),Europe,7.7,32,6.2,Google Meet,Notion,8.8,8.0,7.0,8.7,18,7.9,46,4.5,2026-01-18
2efb73c2,Hybrid,Operations,Mid,2,Medium (200-1000),Asia-Pacific,10.6,15,5.8,Slack,Asana,5.5,9.3,7.9,8.3,10,8.1,29,2.0,2025-12-21
5d1d1131,Remote,Customer Support,Mid,4,Enterprise (5000+),Asia-Pacific,7.8,0,8.0,Slack,Monday.com,9.0,5.4,6.5,8.5,28,7.6,47,3.8,2025-08-19
e7a96bf8,Remote,Marketing,Senior,6,Small (50-200),Americas,3.1,0,8.0,Zoom,Jira,6.5,5.2,6.5,7.1,30,8.1,30,4.5,2025-10-12
907da1ca,Hybrid,Sales,Junior,0,Small (50-200),Middle East/Africa,9.5,36,6.2,Google Meet,Monday.com,8.2,5.7,9.2,5.7,13,6.7,36,4.8,2026-01-06
aedfb15e,Hybrid,Marketing,Junior,0,Enterprise (5000+),Americas,11.2,15,6.2,Google Meet,Asana,6.0,8.6,6.3,9.7,21,9.6,33,4.2,2025-10-06
d2b7102d,Office,Product,Senior,8,Medium (200-1000),Americas,13.8,34,4.6,Slack,Trello,5.2,7.4,6.7,3.8,52,5.4,29,2.6,2025-09-05
600fff4c,Hybrid,Engineering,Mid,4,Small (50-200),Middle East/Africa,10.0,38,6.8,Google Meet,Asana,5.9,7.5,7.6,7.4,19,8.2,31,2.9,2025-08-23
c8d98314,Remote,HR,Senior,6,Enterprise (5000+),Americas,4.7,0,8.0,Google Meet,Asana,6.8,3.9,5.9,10.0,0,9.4,24,5.3,2025-10-17
b7c6a5b3,Hybrid,Finance,Mid,4,Large (1000-5000),Americas,10.7,23,5.5,Zoom,Notion,8.5,5.7,5.8,6.4,29,6.6,41,3.1,2025-10-17
95f1fd6d,Hybrid,Customer Support,Mid,3,Large (1000-5000),Asia-Pacific,6.4,20,6.9,Google Meet,Trello,8.7,9.1,5.0,3.1,38,5.4,45,5.4,2025-10-28
a08954a1,Hybrid,Marketing,Senior,8,Small (50-200),Europe,11.5,15,5.9,Zoom,Trello,7.3,7.7,7.3,5.8,37,8.6,28,2.2,2025-09-22
03fcdd31,Hybrid,Design,Mid,4,Medium (200-1000),Americas,9.3,29,5.8,Microsoft Teams,Asana,6.7,8.3,6.7,8.3,13,6.6,39,4.6,2026-01-10
6f0f289c,Remote,HR,Mid,3,Enterprise (5000+),Americas,6.8,0,7.3,Zoom,Jira,8.6,5.7,6.6,8.2,9,6.5,39,5.5,2025-10-14
483517de,Remote,Marketing,Junior,1,Medium (200-1000),Americas,3.6,0,7.5,Microsoft Teams,Notion,7.3,5.0,6.5,7.3,41,8.7,37,5.8,2025-12-12
5e5ba136,Remote,Customer Support,Mid,4,Medium (200-1000),Asia-Pacific,2.1,0,8.0,Discord,Trello,9.0,5.8,4.1,7.5,20,7.1,47,5.3,2026-01-13
d5d62934,Remote,Finance,Mid,4,Large (1000-5000),Europe,5.3,0,7.7,Discord,Asana,7.0,4.8,5.2,7.8,26,6.6,31,3.3,2025-11-01
6e94397d,Hybrid,Marketing,Lead,11,Startup (<50),Middle East/Africa,7.5,20,6.1,Zoom,Linear,6.5,10.0,6.5,4.5,42,6.7,31,3.9,2026-01-03
c7c8c80e,Hybrid,Finance,Director,12,Small (50-200),Europe,7.2,19,7.1,Microsoft Teams,Linear,9.0,10.0,6.6,7.0,4,6.5,30,4.3,2025-10-21
cf6e0ef3,Remote,Sales,Mid,2,Enterprise (5000+),Asia-Pacific,3.4,0,8.0,Slack,Notion,5.9,7.7,3.9,8.1,40,6.5,21,4.9,2025-12-04
7df5beb7,Hybrid,Marketing,Mid,3,Enterprise (5000+),Europe,11.6,40,5.3,Discord,Trello,8.6,10.0,8.3,5.6,29,7.2,39,4.2,2026-01-20
444a9b4f,Office,Product,Manager,5,Large (1000-5000),Americas,13.9,87,4.9,Zoom,Trello,4.8,8.4,9.0,5.8,54,6.5,19,2.8,2026-01-02
5a1c910e,Hybrid,Sales,VP,23,Medium (200-1000),Europe,7.6,15,6.5,Zoom,Monday.com,8.8,10.0,8.4,7.3,18,8.4,27,3.8,2025-09-02
86414619,Hybrid,Customer Support,Junior,0,Medium (200-1000),Middle East/Africa,9.7,32,5.7,Slack,Asana,7.0,8.9,8.9,7.6,30,7.6,30,4.9,2025-08-22
28df573e,Hybrid,Customer Support,Mid,3,Enterprise (5000+),Americas,8.9,18,6.5,Zoom,Linear,6.5,8.3,7.2,6.7,10,6.9,32,3.7,2025-08-26
7477749a,Office,Sales,Junior,0,Medium (200-1000),Asia-Pacific,12.7,25,5.2,Zoom,Trello,7.1,9.4,7.6,6.3,21,6.9,27,3.4,2025-12-14
b08698f6,Hybrid,Operations,Senior,9,Startup (<50),Asia-Pacific,8.2,27,5.8,Microsoft Teams,Notion,6.4,9.1,6.7,6.6,40,6.4,32,3.0,2025-12-20
73731258,Remote,Finance,Mid,2,Medium (200-1000),Americas,3.6,0,8.0,Zoom,Jira,7.3,5.4,5.1,7.2,27,7.2,41,5.3,2025-08-12
49a0a3a1,Remote,Sales,Senior,4,Small (50-200),Middle East/Africa,5.4,0,8.0,Slack,Jira,6.6,3.7,6.4,6.5,22,8.0,30,4.1,2026-01-31
e1c95010,Hybrid,Product,Mid,2,Small (50-200),Europe,4.3,24,7.2,Slack,Monday.com,5.0,7.0,5.4,8.0,13,8.5,23,4.3,2026-01-11
f3b4daf3,Hybrid,Finance,Junior,0,Large (1000-5000),Asia-Pacific,7.1,21,6.3,Zoom,Monday.com,8.0,7.2,9.4,8.0,11,8.3,37,2.9,2025-08-31
0bd48f41,Hybrid,Product,Junior,1,Enterprise (5000+),Europe,10.0,26,6.1,Zoom,Jira,8.2,6.5,6.2,8.4,6,7.6,40,4.2,2025-08-21
8cd7f2f7,Hybrid,Marketing,Junior,1,Enterprise (5000+),Asia-Pacific,11.2,15,6.9,Zoom,Trello,6.2,7.0,9.5,8.3,32,7.4,29,2.5,2025-10-20
64a10454,Remote,Design,Mid,2,Enterprise (5000+),Americas,7.9,0,8.0,Google Meet,Monday.com,6.8,3.5,6.6,8.2,25,6.8,39,4.8,2026-01-24
7ba12f19,Hybrid,Design,Senior,6,Enterprise (5000+),Middle East/Africa,9.4,44,6.5,Discord,Linear,6.0,7.1,5.1,5.7,39,7.9,30,3.3,2025-11-23
8956ff29,Office,Finance,Senior,8,Large (1000-5000),Europe,8.5,35,6.7,Slack,Trello,4.6,6.9,9.4,5.2,18,5.4,26,3.6,2025-11-02
8459a3a9,Remote,Operations,Mid,4,Small (50-200),Americas,4.3,0,8.0,Microsoft Teams,Monday.com,6.0,5.9,5.2,6.0,46,7.4,34,5.5,2026-01-03
8142468a,Hybrid,Product,Senior,8,Large (1000-5000),Americas,5.5,18,7.2,Slack,Trello,7.2,6.9,7.8,6.2,14,6.3,27,3.1,2025-11-19
17880469,Remote,Sales,Senior,4,Startup (<50),Asia-Pacific,3.4,0,8.0,Zoom,Trello,7.5,6.4,6.9,8.3,41,7.7,35,5.0,2025-12-10
3c0d55b1,Office,Sales,VP,21,Small (50-200),Europe,6.7,28,6.1,Slack,Asana,5.7,9.2,7.2,5.8,43,5.2,28,2.7,2025-10-25
ea8e0d31,Hybrid,HR,Senior,7,Small (50-200),Americas,11.5,17,6.0,Google Meet,Trello,6.8,7.6,8.6,6.2,26,7.8,25,3.2,2025-09-05
8e3502f4,Remote,Marketing,Junior,0,Large (1000-5000),Europe,4.7,0,8.0,Google Meet,Linear,8.8,6.7,5.7,4.3,44,4.2,42,5.0,2025-11-27
283f8288,Remote,HR,Director,11,Large (1000-5000),Americas,6.2,0,7.5,Slack,Asana,6.9,5.4,6.1,6.8,40,7.7,28,7.6,2025-10-13
7c52216c,Remote,HR,Mid,4,Startup (<50),Americas,4.7,0,8.0,Discord,Jira,5.5,4.5,8.7,6.3,38,6.6,33,3.8,2025-12-30
dae96502,Office,Design,Mid,3,Small (50-200),Americas,6.6,52,6.6,Slack,Linear,4.4,5.5,7.0,7.2,31,6.2,29,3.7,2025-10-09
a04a6e88,Hybrid,Product,Mid,4,Large (1000-5000),Asia-Pacific,11.1,24,5.1,Slack,Jira,7.5,8.8,8.4,4.0,57,6.0,30,2.8,2025-11-27
02864011,Hybrid,HR,Director,12,Medium (200-1000),Middle East/Africa,8.3,29,6.2,Discord,Monday.com,7.4,9.0,8.7,7.7,8,9.3,30,2.2,2025-08-06
a15f62e9,Hybrid,Operations,Senior,9,Large (1000-5000),Americas,10.6,21,6.3,Zoom,Trello,7.9,7.7,7.8,4.9,35,7.0,35,4.4,2026-01-15
56222187,Office,Design,Mid,3,Startup (<50),Asia-Pacific,7.5,63,6.6,Microsoft Teams,Trello,7.4,7.3,6.9,5.4,34,7.4,28,3.1,2025-12-11
5667b547,Remote,HR,Junior,1,Small (50-200),Europe,6.6,0,8.0,Microsoft Teams,Notion,5.7,4.5,4.6,7.6,20,7.7,38,4.7,2026-01-18
9501c427,Remote,Product,Mid,3,Small (50-200),Americas,7.1,0,7.9,Microsoft Teams,Monday.com,6.1,4.0,4.2,7.6,25,8.5,37,4.9,2026-01-10
dfeedc7f,Hybrid,Design,Senior,5,Medium (200-1000),Asia-Pacific,11.6,24,5.8,Zoom,Notion,6.4,6.1,8.0,6.1,37,6.4,31,3.1,2025-12-20
fe53917b,Hybrid,Customer Support,Mid,3,Enterprise (5000+),Americas,9.1,29,6.1,Discord,Notion,7.2,6.4,8.1,7.8,0,6.6,30,3.0,2026-01-21
85fd7805,Hybrid,Engineering,Senior,8,Small (50-200),Asia-Pacific,5.6,33,8.0,Zoom,Trello,6.7,7.6,6.8,8.0,11,9.2,34,3.4,2025-08-26
6a3b4001,Office,Marketing,Mid,4,Medium (200-1000),Americas,11.3,47,5.3,Zoom,Asana,5.5,9.3,8.0,4.8,42,6.1,34,1.5,2025-11-02
e7388f25,Hybrid,Customer Support,Senior,5,Medium (200-1000),Americas,7.8,20,6.2,Slack,Linear,6.3,7.4,7.7,7.5,3,6.5,29,5.3,2026-01-26
1e1e5500,Office,Customer Support,Manager,10,Medium (200-1000),Asia-Pacific,7.5,68,7.0,Microsoft Teams,Asana,7.7,10.0,8.0,5.2,23,5.2,15,4.1,2025-11-03
bf5ebb04,Hybrid,Marketing,Senior,9,Large (1000-5000),Americas,8.8,27,6.3,Microsoft Teams,Jira,8.8,8.8,10.0,8.8,12,9.2,29,4.2,2025-08-22
cc497a3e,Hybrid,Product,Senior,7,Small (50-200),Europe,8.3,29,6.5,Google Meet,Jira,7.1,7.1,7.5,6.2,29,8.4,28,2.7,2026-01-20
ffb96fe3,Hybrid,Product,Mid,2,Small (50-200),Asia-Pacific,8.5,29,5.5,Microsoft Teams,Linear,5.8,8.2,5.5,10.0,0,8.7,35,4.5,2025-10-19
277942b5,Hybrid,Customer Support,Mid,4,Small (50-200),Americas,5.1,31,6.7,Discord,Asana,10.0,8.3,5.2,5.9,30,4.7,43,4.9,2025-10-25
195315af,Remote,HR,Manager,5,Small (50-200),Americas,5.7,0,8.0,Zoom,Monday.com,10.0,4.7,7.8,5.4,41,7.8,45,5.5,2025-08-09
9cbc5cc7,Office,HR,Lead,7,Medium (200-1000),Europe,11.1,81,5.5,Discord,Linear,4.2,7.9,9.6,4.7,34,5.9,32,3.5,2025-08-13
b7dc5bf0,Hybrid,Finance,Mid,4,Small (50-200),Americas,6.7,19,6.1,Zoom,Trello,6.5,7.2,6.9,8.2,3,9.0,30,4.4,2025-09-20
6407074b,Remote,Operations,Manager,12,Startup (<50),Europe,2.5,0,8.0,Zoom,Monday.com,6.4,4.4,4.7,8.7,31,8.0,18,4.8,2025-12-06
312529e2,Hybrid,Operations,Mid,2,Small (50-200),Asia-Pacific,4.3,42,7.3,Google Meet,Notion,7.2,7.0,6.0,6.1,19,6.4,38,3.7,2025-10-01
c0633f54,Hybrid,Engineering,Senior,7,Startup (<50),Americas,9.9,43,6.5,Microsoft Teams,Monday.com,9.4,3.8,6.3,8.3,6,9.5,29,5.9,2025-08-03
fe737456,Remote,Finance,Senior,5,Small (50-200),Europe,3.6,0,8.0,Microsoft Teams,Asana,7.5,3.1,7.7,10.0,18,9.5,27,5.3,2025-12-15
2ca99316,Hybrid,Customer Support,Mid,3,Startup (<50),Asia-Pacific,10.2,38,5.9,Discord,Asana,7.2,6.9,6.1,7.5,21,8.7,34,3.4,2026-01-16
5cf1e0b7,Office,Finance,Senior,7,Medium (200-1000),Americas,7.7,42,7.1,Slack,Jira,5.5,5.9,8.2,8.1,21,7.4,23,3.3,2025-12-10
2b62acf5,Remote,Design,Mid,4,Medium (200-1000),Europe,7.1,0,7.6,Zoom,Trello,8.7,3.4,4.7,7.7,20,6.5,44,5.7,2025-11-10
9b44bfdb,Office,Design,Manager,8,Enterprise (5000+),Asia-Pacific,12.5,60,5.0,Microsoft Teams,Trello,5.8,4.9,6.3,5.4,50,6.9,25,2.4,2025-12-28
258d69c9,Remote,Marketing,Senior,4,Small (50-200),Asia-Pacific,4.3,0,8.0,Zoom,Monday.com,8.0,4.6,6.2,7.4,10,7.1,35,4.8,2025-12-23
a7a3dff7,Office,Operations,Lead,10,Large (1000-5000),Europe,13.3,85,4.8,Microsoft Teams,Asana,7.4,8.2,5.5,6.8,34,8.6,31,4.2,2025-11-20
de4be29b,Hybrid,Product,Lead,11,Startup (<50),Europe,5.3,44,7.1,Microsoft Teams,Jira,8.8,6.0,6.8,7.8,18,7.9,24,3.3,2025-12-19
6b5ab731,Remote,Operations,Senior,4,Medium (200-1000),Asia-Pacific,2.3,0,8.0,Zoom,Trello,7.3,6.8,8.6,6.7,35,6.3,34,4.6,2025-11-18
6a084dfd,Remote,Finance,Lead,10,Small (50-200),Europe,6.8,0,8.0,Zoom,Notion,9.2,7.3,5.7,8.0,6,7.5,33,5.3,2025-09-13
19aa3a90,Hybrid,HR,Senior,9,Medium (200-1000),Americas,9.6,28,6.0,Zoom,Monday.com,7.0,5.1,6.5,5.3,33,7.1,22,2.7,2025-12-09
14b6fce2,Hybrid,Product,Senior,5,Enterprise (5000+),Asia-Pacific,4.3,38,6.5,Google Meet,Jira,5.6,7.6,8.9,10.0,0,9.3,26,5.7,2026-01-17
42015986,Hybrid,Product,Manager,5,Medium (200-1000),Europe,5.3,31,7.2,Slack,Monday.com,4.7,5.7,7.8,10.0,8,9.9,30,3.4,2025-10-05
5c618b59,Remote,Engineering,Junior,1,Small (50-200),Europe,2.7,0,8.0,Slack,Notion,8.1,6.0,6.5,10.0,9,9.1,36,5.1,2025-11-09
5daa70cf,Hybrid,Product,Director,12,Small (50-200),Asia-Pacific,6.8,39,7.1,Google Meet,Jira,8.9,7.2,7.5,6.4,36,7.5,41,2.9,2025-11-10
57dfd917,Hybrid,Marketing,Senior,6,Enterprise (5000+),Europe,7.6,41,6.1,Zoom,Monday.com,4.9,4.5,8.5,8.3,19,8.4,28,4.0,2025-12-12
